sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm,source_file,rawDistanceCm,movingMeanCm,deviationFromMovingMeanCm
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,587,2026-07-09 13:26:59.618000+00:00,1783603619618,103.36643236074272,filtertrack-samples.csv,101.7,103.36643236074272,1.6664323607427178
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,588,2026-07-09 13:26:59.707000+00:00,1783603619707,103.36643236074272,filtertrack-samples.csv,101.47,103.36643236074272,1.8964323607427218
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,589,2026-07-09 13:26:59.857000+00:00,1783603619857,103.36643236074272,filtertrack-samples.csv,101.89,103.36643236074272,1.47643236074272
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,591,2026-07-09 13:27:00.408000+00:00,1783603620408,103.36643236074272,filtertrack-samples.csv,106.1,103.36643236074272,2.7335676392572736
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,592,2026-07-09 13:27:00.517000+00:00,1783603620517,103.36643236074272,filtertrack-samples.csv,103.65,103.36643236074272,0.283567639257285
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,593,2026-07-09 13:27:00.609000+00:00,1783603620609,103.36643236074272,filtertrack-samples.csv,102.08,103.36643236074272,1.2864323607427224
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,594,2026-07-09 13:27:00.697000+00:00,1783603620697,103.36643236074272,filtertrack-samples.csv,102.1,103.36643236074272,1.2664323607427264
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,595,2026-07-09 13:27:01.013000+00:00,1783603621013,103.36643236074272,filtertrack-samples.csv,102.54,103.36643236074272,0.8264323607427144
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,597,2026-07-09 13:27:01.256000+00:00,1783603621256,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,602,2026-07-09 13:27:01.957000+00:00,1783603621957,103.36643236074272,filtertrack-samples.csv,103.44,103.36643236074272,0.07356763925727705
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,605,2026-07-09 13:27:02.366000+00:00,1783603622366,103.36643236074272,filtertrack-samples.csv,102.59,103.36643236074272,0.7764323607427173
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,609,2026-07-09 13:27:02.902000+00:00,1783603622902,103.36643236074272,filtertrack-samples.csv,102.95,103.36643236074272,0.41643236074271783
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,610,2026-07-09 13:27:03.175000+00:00,1783603623175,103.36643236074272,filtertrack-samples.csv,103.23,103.36643236074272,0.1364323607427167
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,611,2026-07-09 13:27:03.324000+00:00,1783603623324,103.36643236074272,filtertrack-samples.csv,102.52,103.36643236074272,0.8464323607427247
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,612,2026-07-09 13:27:03.443000+00:00,1783603623443,103.36643236074272,filtertrack-samples.csv,102.5,103.36643236074272,0.8664323607427207
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,614,2026-07-09 13:27:03.713000+00:00,1783603623713,103.36643236074272,filtertrack-samples.csv,104.12,103.36643236074272,0.7535676392572839
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,619,2026-07-09 13:27:04.898000+00:00,1783603624898,103.36643236074272,filtertrack-samples.csv,104.53,103.36643236074272,1.1635676392572805
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,621,2026-07-09 13:27:05.200000+00:00,1783603625200,103.36643236074272,filtertrack-samples.csv,105.59,103.36643236074272,2.2235676392572827
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,622,2026-07-09 13:27:05.286000+00:00,1783603625286,103.36643236074272,filtertrack-samples.csv,105.59,103.36643236074272,2.2235676392572827
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,624,2026-07-09 13:27:05.468000+00:00,1783603625468,103.36643236074272,filtertrack-samples.csv,103.41,103.36643236074272,0.043567639257275914
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,626,2026-07-09 13:27:05.648000+00:00,1783603625648,103.36643236074272,filtertrack-samples.csv,103.84,103.36643236074272,0.47356763925728274
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,627,2026-07-09 13:27:05.738000+00:00,1783603625738,103.36643236074272,filtertrack-samples.csv,103.83,103.36643236074272,0.4635676392572776
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,629,2026-07-09 13:27:06.105000+00:00,1783603626105,103.36643236074272,filtertrack-samples.csv,103.22,103.36643236074272,0.1464323607427218
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,631,2026-07-09 13:27:06.592000+00:00,1783603626592,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,632,2026-07-09 13:27:06.907000+00:00,1783603626907,103.36643236074272,filtertrack-samples.csv,105.35,103.36643236074272,1.9835676392572736
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,634,2026-07-09 13:27:07.089000+00:00,1783603627089,103.36643236074272,filtertrack-samples.csv,103.79,103.36643236074272,0.4235676392572856
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,635,2026-07-09 13:27:07.312000+00:00,1783603627312,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,636,2026-07-09 13:27:07.493000+00:00,1783603627493,103.36643236074272,filtertrack-samples.csv,104.07,103.36643236074272,0.7035676392572725
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,639,2026-07-09 13:27:08.258000+00:00,1783603628258,103.36643236074272,filtertrack-samples.csv,104.02,103.36643236074272,0.6535676392572753
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,640,2026-07-09 13:27:08.400000+00:00,1783603628400,103.36643236074272,filtertrack-samples.csv,104.05,103.36643236074272,0.6835676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,641,2026-07-09 13:27:08.527000+00:00,1783603628527,103.36643236074272,filtertrack-samples.csv,104.12,103.36643236074272,0.7535676392572839
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,642,2026-07-09 13:27:08.680000+00:00,1783603628680,103.36643236074272,filtertrack-samples.csv,104.07,103.36643236074272,0.7035676392572725
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,644,2026-07-09 13:27:08.846000+00:00,1783603628846,103.36643236074272,filtertrack-samples.csv,103.41,103.36643236074272,0.043567639257275914
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,645,2026-07-09 13:27:08.932000+00:00,1783603628932,103.36643236074272,filtertrack-samples.csv,103.41,103.36643236074272,0.043567639257275914
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,646,2026-07-09 13:27:09.158000+00:00,1783603629158,103.36643236074272,filtertrack-samples.csv,103.37,103.36643236074272,0.003567639257283872
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,647,2026-07-09 13:27:09.247000+00:00,1783603629247,103.36643236074272,filtertrack-samples.csv,103.83,103.36643236074272,0.4635676392572776
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,649,2026-07-09 13:27:09.742000+00:00,1783603629742,103.36643236074272,filtertrack-samples.csv,103.39,103.36643236074272,0.023567639257279893
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,650,2026-07-09 13:27:09.832000+00:00,1783603629832,103.36643236074272,filtertrack-samples.csv,103.41,103.36643236074272,0.043567639257275914
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,651,2026-07-09 13:27:10.073000+00:00,1783603630073,103.36643236074272,filtertrack-samples.csv,103.81,103.36643236074272,0.4435676392572816
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,653,2026-07-09 13:27:10.373000+00:00,1783603630373,103.36643236074272,filtertrack-samples.csv,103.88,103.36643236074272,0.5135676392572748
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,654,2026-07-09 13:27:10.462000+00:00,1783603630462,103.36643236074272,filtertrack-samples.csv,103.41,103.36643236074272,0.043567639257275914
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,655,2026-07-09 13:27:10.686000+00:00,1783603630686,103.36643236074272,filtertrack-samples.csv,103.48,103.36643236074272,0.1135676392572833
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,656,2026-07-09 13:27:10.778000+00:00,1783603630778,103.36643236074272,filtertrack-samples.csv,103.6,103.36643236074272,0.23356763925727364
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,657,2026-07-09 13:27:10.868000+00:00,1783603630868,103.36643236074272,filtertrack-samples.csv,103.62,103.36643236074272,0.25356763925728387
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,658,2026-07-09 13:27:10.957000+00:00,1783603630957,103.36643236074272,filtertrack-samples.csv,103.62,103.36643236074272,0.25356763925728387
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,659,2026-07-09 13:27:11.184000+00:00,1783603631184,103.36643236074272,filtertrack-samples.csv,103.64,103.36643236074272,0.2735676392572799
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,660,2026-07-09 13:27:11.364000+00:00,1783603631364,103.36643236074272,filtertrack-samples.csv,104.07,103.36643236074272,0.7035676392572725
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,661,2026-07-09 13:27:11.767000+00:00,1783603631767,103.36643236074272,filtertrack-samples.csv,103.6,103.36643236074272,0.23356763925727364
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,662,2026-07-09 13:27:11.902000+00:00,1783603631902,103.36643236074272,filtertrack-samples.csv,103.64,103.36643236074272,0.2735676392572799
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,663,2026-07-09 13:27:11.994000+00:00,1783603631994,103.36643236074272,filtertrack-samples.csv,103.64,103.36643236074272,0.2735676392572799
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,664,2026-07-09 13:27:12.263000+00:00,1783603632263,103.36643236074272,filtertrack-samples.csv,104.05,103.36643236074272,0.6835676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,665,2026-07-09 13:27:12.353000+00:00,1783603632353,103.36643236074272,filtertrack-samples.csv,104.05,103.36643236074272,0.6835676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,666,2026-07-09 13:27:12.441000+00:00,1783603632441,103.36643236074272,filtertrack-samples.csv,104.05,103.36643236074272,0.6835676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,667,2026-07-09 13:27:12.533000+00:00,1783603632533,103.36643236074272,filtertrack-samples.csv,104.05,103.36643236074272,0.6835676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,668,2026-07-09 13:27:12.848000+00:00,1783603632848,103.36643236074272,filtertrack-samples.csv,104.05,103.36643236074272,0.6835676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,669,2026-07-09 13:27:13.027000+00:00,1783603633027,103.36643236074272,filtertrack-samples.csv,104.07,103.36643236074272,0.7035676392572725
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,670,2026-07-09 13:27:13.254000+00:00,1783603633254,103.36643236074272,filtertrack-samples.csv,104.49,103.36643236074272,1.1235676392572742
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,671,2026-07-09 13:27:13.587000+00:00,1783603633587,103.36643236074272,filtertrack-samples.csv,104.47,103.36643236074272,1.1035676392572782
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,672,2026-07-09 13:27:13.702000+00:00,1783603633702,103.36643236074272,filtertrack-samples.csv,104.04,103.36643236074272,0.6735676392572856
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,673,2026-07-09 13:27:13.928000+00:00,1783603633928,103.36643236074272,filtertrack-samples.csv,104.49,103.36643236074272,1.1235676392572742
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,674,2026-07-09 13:27:14.199000+00:00,1783603634199,103.36643236074272,filtertrack-samples.csv,104.12,103.36643236074272,0.7535676392572839
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,675,2026-07-09 13:27:14.287000+00:00,1783603634287,103.36643236074272,filtertrack-samples.csv,104.28,103.36643236074272,0.9135676392572805
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,676,2026-07-09 13:27:14.514000+00:00,1783603634514,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,677,2026-07-09 13:27:14.602000+00:00,1783603634602,103.36643236074272,filtertrack-samples.csv,104.25,103.36643236074272,0.8835676392572793
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,678,2026-07-09 13:27:14.752000+00:00,1783603634752,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,679,2026-07-09 13:27:15.008000+00:00,1783603635008,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,680,2026-07-09 13:27:15.143000+00:00,1783603635143,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,681,2026-07-09 13:27:15.234000+00:00,1783603635234,103.36643236074272,filtertrack-samples.csv,104.25,103.36643236074272,0.8835676392572793
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,682,2026-07-09 13:27:15.277000+00:00,1783603635277,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,683,2026-07-09 13:27:15.593000+00:00,1783603635593,103.36643236074272,filtertrack-samples.csv,104.25,103.36643236074272,0.8835676392572793
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,684,2026-07-09 13:27:15.682000+00:00,1783603635682,103.36643236074272,filtertrack-samples.csv,104.73,103.36643236074272,1.3635676392572833
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,685,2026-07-09 13:27:15.816000+00:00,1783603635816,103.36643236074272,filtertrack-samples.csv,104.67,103.36643236074272,1.303567639257281
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,686,2026-07-09 13:27:15.906000+00:00,1783603635906,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,687,2026-07-09 13:27:16.041000+00:00,1783603636041,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,688,2026-07-09 13:27:16.672000+00:00,1783603636672,103.36643236074272,filtertrack-samples.csv,104.25,103.36643236074272,0.8835676392572793
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,689,2026-07-09 13:27:16.762000+00:00,1783603636762,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,690,2026-07-09 13:27:17.002000+00:00,1783603637002,103.36643236074272,filtertrack-samples.csv,104.3,103.36643236074272,0.9335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,691,2026-07-09 13:27:17.078000+00:00,1783603637078,103.36643236074272,filtertrack-samples.csv,104.28,103.36643236074272,0.9135676392572805
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,692,2026-07-09 13:27:17.257000+00:00,1783603637257,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,693,2026-07-09 13:27:17.394000+00:00,1783603637394,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,695,2026-07-09 13:27:17.663000+00:00,1783603637663,103.36643236074272,filtertrack-samples.csv,104.26,103.36643236074272,0.8935676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,696,2026-07-09 13:27:17.752000+00:00,1783603637752,103.36643236074272,filtertrack-samples.csv,104.68,103.36643236074272,1.3135676392572861
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,697,2026-07-09 13:27:17.903000+00:00,1783603637903,103.36643236074272,filtertrack-samples.csv,104.7,103.36643236074272,1.3335676392572822
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,698,2026-07-09 13:27:17.979000+00:00,1783603637979,103.36643236074272,filtertrack-samples.csv,104.58,103.36643236074272,1.2135676392572776
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,699,2026-07-09 13:27:18.161000+00:00,1783603638161,103.36643236074272,filtertrack-samples.csv,105.42,103.36643236074272,2.053567639257281
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,700,2026-07-09 13:27:18.652000+00:00,1783603638652,103.36643236074272,filtertrack-samples.csv,105.43,103.36643236074272,2.063567639257286
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,701,2026-07-09 13:27:18.703000+00:00,1783603638703,103.36643236074272,filtertrack-samples.csv,105.57,103.36643236074272,2.2035676392572725
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,702,2026-07-09 13:27:18.789000+00:00,1783603638789,103.36643236074272,filtertrack-samples.csv,105.15,103.36643236074272,1.783567639257285
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,703,2026-07-09 13:27:19.013000+00:00,1783603639013,103.36643236074272,filtertrack-samples.csv,105.56,103.36643236074272,2.1935676392572816
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,704,2026-07-09 13:27:19.105000+00:00,1783603639105,103.36643236074272,filtertrack-samples.csv,105.59,103.36643236074272,2.2235676392572827
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,705,2026-07-09 13:27:19.328000+00:00,1783603639328,103.36643236074272,filtertrack-samples.csv,105.15,103.36643236074272,1.783567639257285
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,706,2026-07-09 13:27:19.419000+00:00,1783603639419,103.36643236074272,filtertrack-samples.csv,104.53,103.36643236074272,1.1635676392572805
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,707,2026-07-09 13:27:19.552000+00:00,1783603639552,103.36643236074272,filtertrack-samples.csv,104.67,103.36643236074272,1.303567639257281
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,708,2026-07-09 13:27:19.598000+00:00,1783603639598,103.36643236074272,filtertrack-samples.csv,105.57,103.36643236074272,2.2035676392572725
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,709,2026-07-09 13:27:19.748000+00:00,1783603639748,103.36643236074272,filtertrack-samples.csv,105.15,103.36643236074272,1.783567639257285
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,710,2026-07-09 13:27:19.822000+00:00,1783603639822,103.36643236074272,filtertrack-samples.csv,106.01,103.36643236074272,2.6435676392572844
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,713,2026-07-09 13:27:20.514000+00:00,1783603640514,103.36643236074272,filtertrack-samples.csv,105.56,103.36643236074272,2.1935676392572816
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,714,2026-07-09 13:27:20.768000+00:00,1783603640768,103.36643236074272,filtertrack-samples.csv,106.03,103.36643236074272,2.6635676392572805
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,716,2026-07-09 13:27:21.082000+00:00,1783603641082,103.36643236074272,filtertrack-samples.csv,105.99,103.36643236074272,2.623567639257274
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,717,2026-07-09 13:27:21.171000+00:00,1783603641171,103.36643236074272,filtertrack-samples.csv,105.59,103.36643236074272,2.2235676392572827
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,718,2026-07-09 13:27:21.262000+00:00,1783603641262,103.36643236074272,filtertrack-samples.csv,105.59,103.36643236074272,2.2235676392572827
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,719,2026-07-09 13:27:21.401000+00:00,1783603641401,103.36643236074272,filtertrack-samples.csv,105.17,103.36643236074272,1.803567639257281
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,720,2026-07-09 13:27:21.487000+00:00,1783603641487,103.36643236074272,filtertrack-samples.csv,105.12,103.36643236074272,1.7535676392572839
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,721,2026-07-09 13:27:21.577000+00:00,1783603641577,103.36643236074272,filtertrack-samples.csv,104.73,103.36643236074272,1.3635676392572833
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,722,2026-07-09 13:27:21.667000+00:00,1783603641667,103.36643236074272,filtertrack-samples.csv,105.15,103.36643236074272,1.783567639257285
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,724,2026-07-09 13:27:21.982000+00:00,1783603641982,103.36643236074272,filtertrack-samples.csv,105.14,103.36643236074272,1.77356763925728
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,725,2026-07-09 13:27:22.072000+00:00,1783603642072,103.36643236074272,filtertrack-samples.csv,104.73,103.36643236074272,1.3635676392572833
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,726,2026-07-09 13:27:22.164000+00:00,1783603642164,103.36643236074272,filtertrack-samples.csv,105.59,103.36643236074272,2.2235676392572827
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,727,2026-07-09 13:27:22.298000+00:00,1783603642298,103.36643236074272,filtertrack-samples.csv,105.15,103.36643236074272,1.783567639257285
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,728,2026-07-09 13:27:22.701000+00:00,1783603642701,103.36643236074272,filtertrack-samples.csv,105.0,103.36643236074272,1.6335676392572793
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,729,2026-07-09 13:27:22.852000+00:00,1783603642852,103.36643236074272,filtertrack-samples.csv,105.0,103.36643236074272,1.6335676392572793
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,730,2026-07-09 13:27:23.018000+00:00,1783603643018,103.36643236074272,filtertrack-samples.csv,104.98,103.36643236074272,1.6135676392572833
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,731,2026-07-09 13:27:23.198000+00:00,1783603643198,103.36643236074272,filtertrack-samples.csv,104.93,103.36643236074272,1.5635676392572861
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,732,2026-07-09 13:27:23.514000+00:00,1783603643514,103.36643236074272,filtertrack-samples.csv,105.36,103.36643236074272,1.9935676392572788
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,733,2026-07-09 13:27:23.602000+00:00,1783603643602,103.36643236074272,filtertrack-samples.csv,104.94,103.36643236074272,1.573567639257277
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,734,2026-07-09 13:27:23.753000+00:00,1783603643753,103.36643236074272,filtertrack-samples.csv,104.8,103.36643236074272,1.4335676392572765
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,735,2026-07-09 13:27:24.010000+00:00,1783603644010,103.36643236074272,filtertrack-samples.csv,105.35,103.36643236074272,1.9835676392572736
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,736,2026-07-09 13:27:24.142000+00:00,1783603644142,103.36643236074272,filtertrack-samples.csv,105.36,103.36643236074272,1.9935676392572788
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,737,2026-07-09 13:27:24.367000+00:00,1783603644367,103.36643236074272,filtertrack-samples.csv,105.36,103.36643236074272,1.9935676392572788
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,738,2026-07-09 13:27:24.908000+00:00,1783603644908,103.36643236074272,filtertrack-samples.csv,104.49,103.36643236074272,1.1235676392572742
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,739,2026-07-09 13:27:25.057000+00:00,1783603645057,103.36643236074272,filtertrack-samples.csv,104.47,103.36643236074272,1.1035676392572782
