timestamp,velocity_mpm,flow_lpm,session_id,source_file
2026-07-09 13:27:08+00:00,-0.215187355642692,-677.8401702744799,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:09+00:00,-0.20708028933092193,-652.302911392404,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:10+00:00,-0.2003332627852375,-631.0497777734981,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:11+00:00,-0.1921695274831244,-605.3340115718419,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:12+00:00,-0.18345770533940822,-577.8917718191359,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:13+00:00,-0.1765784573941282,-556.2221407915038,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:14+00:00,-0.1667832108191523,-525.3671140803297,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:15+00:00,-0.1617066483893081,-509.3759424263204,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:16+00:00,-0.15313975688237386,-482.3902341794776,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:17+00:00,-0.1457488338912358,-459.10882675739276,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:19+00:00,-0.13784397347548918,-434.2085164477909,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:21+00:00,-0.12865366123238384,-405.2590328820091,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:22+00:00,-0.12400246448245902,-390.6077631197459,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:23+00:00,-0.1165098703673825,-367.00609165725484,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:24+00:00,-0.10780518090344525,-339.58631984585253,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:25+00:00,-0.0955358704771414,-300.93799200299543,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:29+00:00,-0.06085986935529682,-191.70858846918495,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:30+00:00,-0.05558227179173315,-175.0841561439594,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:32+00:00,-0.0589621026894867,-185.7306234718831,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:33+00:00,-0.05837445240426873,-183.87952507344647,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:34+00:00,-0.05190050141815148,-163.48657946717714,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:35+00:00,-0.04758841057503454,-149.9034933113588,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:36+00:00,-0.04253236535297986,-133.97695086188656,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:37+00:00,-0.04333040925453622,-136.49078915178907,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:38+00:00,-0.041681047527340184,-131.29529971112157,session-1783603457869-ue25e2,filtertrack-samples.csv
2026-07-09 13:27:39+00:00,-0.038159076199885386,-120.20109002963896,session-1783603457869-ue25e2,filtertrack-samples.csv
