sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,43,2026-07-14T12:15:20.027000Z,1784031320027,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,44,2026-07-14T12:15:20.071000Z,1784031320071,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,45,2026-07-14T12:15:20.162000Z,1784031320162,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,46,2026-07-14T12:15:20.312000Z,1784031320312,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,47,2026-07-14T12:15:20.389000Z,1784031320389,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,48,2026-07-14T12:15:20.482000Z,1784031320482,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,49,2026-07-14T12:15:20.566000Z,1784031320566,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,50,2026-07-14T12:15:20.656000Z,1784031320656,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,51,2026-07-14T12:15:20.798000Z,1784031320798,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,52,2026-07-14T12:15:20.881000Z,1784031320881,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,53,2026-07-14T12:15:20.971000Z,1784031320971,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,54,2026-07-14T12:15:21.061000Z,1784031321061,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,55,2026-07-14T12:15:21.213000Z,1784031321213,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,56,2026-07-14T12:15:21.287000Z,1784031321287,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,57,2026-07-14T12:15:21.424000Z,1784031321424,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,58,2026-07-14T12:15:21.466000Z,1784031321466,85.42
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,59,2026-07-14T12:15:21.559000Z,1784031321559,85.37
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,60,2026-07-14T12:15:21.708000Z,1784031321708,85.38
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,61,2026-07-14T12:15:21.782000Z,1784031321782,85.4
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,62,2026-07-14T12:15:21.872000Z,1784031321872,85.44
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,63,2026-07-14T12:15:21.962000Z,1784031321962,85.35
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,64,2026-07-14T12:15:22.098000Z,1784031322098,85.4
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,65,2026-07-14T12:15:22.187000Z,1784031322187,85.37
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,66,2026-07-14T12:15:22.277000Z,1784031322277,85.38
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,67,2026-07-14T12:15:22.369000Z,1784031322369,85.37
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,68,2026-07-14T12:15:22.458000Z,1784031322458,85.4
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,69,2026-07-14T12:15:22.615000Z,1784031322615,85.42
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,70,2026-07-14T12:15:22.729000Z,1784031322729,85.35
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,71,2026-07-14T12:15:22.786000Z,1784031322786,85.38
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,72,2026-07-14T12:15:22.876000Z,1784031322876,85.38
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,73,2026-07-14T12:15:23.021000Z,1784031323021,85.85
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,74,2026-07-14T12:15:23.096000Z,1784031323096,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,75,2026-07-14T12:15:23.185000Z,1784031323185,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,76,2026-07-14T12:15:23.268000Z,1784031323268,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,77,2026-07-14T12:15:23.359000Z,1784031323359,85.05
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,78,2026-07-14T12:15:23.494000Z,1784031323494,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,79,2026-07-14T12:15:23.583000Z,1784031323583,85.91
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,80,2026-07-14T12:15:23.683000Z,1784031323683,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,81,2026-07-14T12:15:23.762000Z,1784031323762,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,82,2026-07-14T12:15:23.914000Z,1784031323914,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,83,2026-07-14T12:15:24.033000Z,1784031324033,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,84,2026-07-14T12:15:24.125000Z,1784031324125,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,85,2026-07-14T12:15:24.168000Z,1784031324168,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,86,2026-07-14T12:15:24.304000Z,1784031324304,85.07
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,87,2026-07-14T12:15:24.394000Z,1784031324394,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,88,2026-07-14T12:15:24.529000Z,1784031324529,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,89,2026-07-14T12:15:24.573000Z,1784031324573,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,90,2026-07-14T12:15:24.674000Z,1784031324674,85.35
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,91,2026-07-14T12:15:24.818000Z,1784031324818,85.38
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,92,2026-07-14T12:15:24.902000Z,1784031324902,85.42
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,93,2026-07-14T12:15:24.979000Z,1784031324979,85.42
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,94,2026-07-14T12:15:25.070000Z,1784031325070,85.37
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,95,2026-07-14T12:15:25.161000Z,1784031325161,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,96,2026-07-14T12:15:25.317000Z,1784031325317,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,97,2026-07-14T12:15:25.384000Z,1784031325384,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,98,2026-07-14T12:15:25.473000Z,1784031325473,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,99,2026-07-14T12:15:25.573000Z,1784031325573,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,100,2026-07-14T12:15:25.721000Z,1784031325721,85.47
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,101,2026-07-14T12:15:25.790000Z,1784031325790,85.54
