sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,786,2026-07-09T13:27:34.178000Z,1783603654178,133.11
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,787,2026-07-09T13:27:34.492000Z,1783603654492,51.56
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,788,2026-07-09T13:27:34.807000Z,1783603654807,105.62
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,789,2026-07-09T13:27:34.942000Z,1783603654942,105.35
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,790,2026-07-09T13:27:35.077000Z,1783603655077,51.51
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,791,2026-07-09T13:27:35.121000Z,1783603655121,105.35
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,792,2026-07-09T13:27:35.302000Z,1783603655302,105.4
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,793,2026-07-09T13:27:35.708000Z,1783603655708,105.21
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,794,2026-07-09T13:27:35.844000Z,1783603655844,105.22
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,795,2026-07-09T13:27:35.931000Z,1783603655931,51.48
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,796,2026-07-09T13:27:36.022000Z,1783603656022,104.94
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,797,2026-07-09T13:27:36.113000Z,1783603656113,104.77
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,798,2026-07-09T13:27:36.202000Z,1783603656202,104.96
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,799,2026-07-09T13:27:36.351000Z,1783603656351,104.94
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,800,2026-07-09T13:27:36.517000Z,1783603656517,104.79
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,801,2026-07-09T13:27:36.607000Z,1783603656607,104.72
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,802,2026-07-09T13:27:36.877000Z,1783603656877,105.22
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,803,2026-07-09T13:27:37.057000Z,1783603657057,105.22
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,804,2026-07-09T13:27:37.237000Z,1783603657237,105.17
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,805,2026-07-09T13:27:37.462000Z,1783603657462,105.14
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,806,2026-07-09T13:27:37.642000Z,1783603657642,105.59
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,807,2026-07-09T13:27:37.866000Z,1783603657866,105.22
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,808,2026-07-09T13:27:38.048000Z,1783603658048,105.21
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,809,2026-07-09T13:27:38.363000Z,1783603658363,105.35
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,810,2026-07-09T13:27:38.451000Z,1783603658451,105.33
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,811,2026-07-09T13:27:38.602000Z,1783603658602,105.36
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,812,2026-07-09T13:27:39.038000Z,1783603659038,105.19
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,813,2026-07-09T13:27:39.127000Z,1783603659127,105.35
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,814,2026-07-09T13:27:39.218000Z,1783603659218,104.94
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,815,2026-07-09T13:27:39.367000Z,1783603659367,104.47
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,816,2026-07-09T13:27:39.442000Z,1783603659442,50.4
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,817,2026-07-09T13:27:39.532000Z,1783603659532,104.94
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,818,2026-07-09T13:27:39.622000Z,1783603659622,104.94
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,819,2026-07-09T13:27:39.712000Z,1783603659712,104.49
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,820,2026-07-09T13:27:39.846000Z,1783603659846,104.91
session-1783603457869-ue25e2,10:51:DB:0D:31:EA,b3bb9015,821,2026-07-09T13:27:40.120000Z,1783603660120,104.47
