sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,0,2026-07-09T13:29:11.019000Z,1783603751019,104.04
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,1,2026-07-09T13:29:11.201000Z,1783603751201,103.84
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,2,2026-07-09T13:29:11.285000Z,1783603751285,104.07
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,3,2026-07-09T13:29:11.431000Z,1783603751431,104.05
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,4,2026-07-09T13:29:11.635000Z,1783603751635,104.05
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,5,2026-07-09T13:29:11.825000Z,1783603751825,104.51
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,6,2026-07-09T13:29:11.915000Z,1783603751915,104.07
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,7,2026-07-09T13:29:12.192000Z,1783603752192,104.11
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,8,2026-07-09T13:29:12.193000Z,1783603752193,103.9
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,9,2026-07-09T13:29:12.330000Z,1783603752330,103.71
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,10,2026-07-09T13:29:12.508000Z,1783603752508,104.32
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,11,2026-07-09T13:29:12.592000Z,1783603752592,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,12,2026-07-09T13:29:12.724000Z,1783603752724,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,13,2026-07-09T13:29:12.822000Z,1783603752822,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,14,2026-07-09T13:29:13.041000Z,1783603753041,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,15,2026-07-09T13:29:13.176000Z,1783603753176,104.21
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,16,2026-07-09T13:29:13.265000Z,1783603753265,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,17,2026-07-09T13:29:13.356000Z,1783603753356,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,18,2026-07-09T13:29:13.445000Z,1783603753445,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,19,2026-07-09T13:29:13.535000Z,1783603753535,104.32
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,20,2026-07-09T13:29:13.849000Z,1783603753849,104.75
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,21,2026-07-09T13:29:13.943000Z,1783603753943,104.3
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,22,2026-07-09T13:29:14.345000Z,1783603754345,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,23,2026-07-09T13:29:14.435000Z,1783603754435,103.88
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,24,2026-07-09T13:29:14.840000Z,1783603754840,104.37
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,25,2026-07-09T13:29:14.976000Z,1783603754976,104.51
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,26,2026-07-09T13:29:15.111000Z,1783603755111,104.37
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,27,2026-07-09T13:29:15.202000Z,1783603755202,26.21
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,28,2026-07-09T13:29:15.289000Z,1783603755289,104.32
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,29,2026-07-09T13:29:15.425000Z,1783603755425,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,30,2026-07-09T13:29:15.560000Z,1783603755560,97.28
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,31,2026-07-09T13:29:15.604000Z,1783603755604,104.32
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,32,2026-07-09T13:29:15.739000Z,1783603755739,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,33,2026-07-09T13:29:15.919000Z,1783603755919,104.51
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,34,2026-07-09T13:29:16.280000Z,1783603756280,104.49
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,35,2026-07-09T13:29:16.416000Z,1783603756416,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,36,2026-07-09T13:29:16.504000Z,1783603756504,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,37,2026-07-09T13:29:16.685000Z,1783603756685,104.51
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,38,2026-07-09T13:29:16.775000Z,1783603756775,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,39,2026-07-09T13:29:16.910000Z,1783603756910,104.93
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,40,2026-07-09T13:29:17.062000Z,1783603757062,26.16
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,41,2026-07-09T13:29:17.315000Z,1783603757315,104.94
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,42,2026-07-09T13:29:17.407000Z,1783603757407,104.94
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,43,2026-07-09T13:29:17.543000Z,1783603757543,104.51
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,44,2026-07-09T13:29:17.629000Z,1783603757629,25.37
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,45,2026-07-09T13:29:17.719000Z,1783603757719,104.51
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,46,2026-07-09T13:29:17.811000Z,1783603757811,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,47,2026-07-09T13:29:18.034000Z,1783603758034,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,48,2026-07-09T13:29:18.126000Z,1783603758126,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,49,2026-07-09T13:29:18.217000Z,1783603758217,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,50,2026-07-09T13:29:18.479000Z,1783603758479,104.53
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,51,2026-07-09T13:29:18.537000Z,1783603758537,25.53
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,52,2026-07-09T13:29:18.709000Z,1783603758709,104.25
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,53,2026-07-09T13:29:18.799000Z,1783603758799,104.26
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,54,2026-07-09T13:29:19.085000Z,1783603759085,104.12
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,55,2026-07-09T13:29:19.342000Z,1783603759342,34.48
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,56,2026-07-09T13:29:19.432000Z,1783603759432,104.05
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,57,2026-07-09T13:29:19.613000Z,1783603759613,104.07
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,58,2026-07-09T13:29:19.837000Z,1783603759837,104.09
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,59,2026-07-09T13:29:20.063000Z,1783603760063,104.07
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,60,2026-07-09T13:29:20.420000Z,1783603760420,104.09
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,61,2026-07-09T13:29:20.737000Z,1783603760737,104.09
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,62,2026-07-09T13:29:21.051000Z,1783603761051,104.04
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,63,2026-07-09T13:29:21.277000Z,1783603761277,104.05
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,64,2026-07-09T13:29:21.366000Z,1783603761366,104.47
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,65,2026-07-09T13:29:21.609000Z,1783603761609,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,66,2026-07-09T13:29:21.908000Z,1783603761908,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,67,2026-07-09T13:29:21.997000Z,1783603761997,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,68,2026-07-09T13:29:22.490000Z,1783603762490,104.35
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,69,2026-07-09T13:29:22.672000Z,1783603762672,104.33
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,70,2026-07-09T13:29:23.274000Z,1783603763274,104.26
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,71,2026-07-09T13:29:24.202000Z,1783603764202,104.75
session-1783603749411-du6syw,10:51:DB:0D:31:EA,b3bb9015,72,2026-07-09T13:29:24.289000Z,1783603764289,104.75
