sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,0,2026-07-14T13:40:20.966000Z,1784036420966,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,1,2026-07-14T13:40:21.102000Z,1784036421102,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,2,2026-07-14T13:40:21.193000Z,1784036421193,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,3,2026-07-14T13:40:21.283000Z,1784036421283,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,4,2026-07-14T13:40:21.372000Z,1784036421372,85.56
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,5,2026-07-14T13:40:21.461000Z,1784036421461,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,6,2026-07-14T13:40:21.598000Z,1784036421598,85.56
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,7,2026-07-14T13:40:21.688000Z,1784036421688,85.57
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,8,2026-07-14T13:40:21.778000Z,1784036421778,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,9,2026-07-14T13:40:21.868000Z,1784036421868,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,10,2026-07-14T13:40:22.003000Z,1784036422003,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,11,2026-07-14T13:40:22.091000Z,1784036422091,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,12,2026-07-14T13:40:22.183000Z,1784036422183,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,13,2026-07-14T13:40:22.273000Z,1784036422273,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,14,2026-07-14T13:40:22.408000Z,1784036422408,85.49
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,15,2026-07-14T13:40:22.496000Z,1784036422496,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,16,2026-07-14T13:40:22.587000Z,1784036422587,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,17,2026-07-14T13:40:22.678000Z,1784036422678,85.47
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,18,2026-07-14T13:40:22.769000Z,1784036422769,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,19,2026-07-14T13:40:22.903000Z,1784036422903,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,20,2026-07-14T13:40:22.992000Z,1784036422992,85.49
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,21,2026-07-14T13:40:23.082000Z,1784036423082,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,22,2026-07-14T13:40:23.174000Z,1784036423174,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,23,2026-07-14T13:40:23.263000Z,1784036423263,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,24,2026-07-14T13:40:23.397000Z,1784036423397,85.49
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,25,2026-07-14T13:40:23.533000Z,1784036423533,85.47
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,26,2026-07-14T13:40:23.578000Z,1784036423578,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,27,2026-07-14T13:40:23.669000Z,1784036423669,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,28,2026-07-14T13:40:23.802000Z,1784036423802,85.47
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,29,2026-07-14T13:40:23.895000Z,1784036423895,85.09
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,30,2026-07-14T13:40:23.982000Z,1784036423982,85.09
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,31,2026-07-14T13:40:24.072000Z,1784036424072,85.09
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,32,2026-07-14T13:40:24.163000Z,1784036424163,85.09
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,33,2026-07-14T13:40:24.297000Z,1784036424297,85.5
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,34,2026-07-14T13:40:24.388000Z,1784036424388,85.47
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,35,2026-07-14T13:40:24.480000Z,1784036424480,85.92
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,36,2026-07-14T13:40:24.568000Z,1784036424568,85.91
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,37,2026-07-14T13:40:24.703000Z,1784036424703,85.49
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,38,2026-07-14T13:40:24.794000Z,1784036424794,85.59
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,39,2026-07-14T13:40:24.884000Z,1784036424884,85.57
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,40,2026-07-14T13:40:24.974000Z,1784036424974,85.16
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,41,2026-07-14T13:40:25.063000Z,1784036425063,85.64
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,42,2026-07-14T13:40:25.197000Z,1784036425197,85.57
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,43,2026-07-14T13:40:25.289000Z,1784036425289,85.61
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,44,2026-07-14T13:40:25.380000Z,1784036425380,85.56
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,45,2026-07-14T13:40:25.469000Z,1784036425469,85.52
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,46,2026-07-14T13:40:25.603000Z,1784036425603,85.54
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,47,2026-07-14T13:40:25.737000Z,1784036425737,85.56
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,48,2026-07-14T13:40:25.784000Z,1784036425784,85.59
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,49,2026-07-14T13:40:25.872000Z,1784036425872,85.61
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,50,2026-07-14T13:40:25.964000Z,1784036425964,85.63
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,51,2026-07-14T13:40:26.097000Z,1784036426097,85.59
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,52,2026-07-14T13:40:26.189000Z,1784036426189,85.59
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,53,2026-07-14T13:40:26.277000Z,1784036426277,85.61
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,54,2026-07-14T13:40:26.368000Z,1784036426368,85.61
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,55,2026-07-14T13:40:26.503000Z,1784036426503,85.1
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,56,2026-07-14T13:40:26.593000Z,1784036426593,85.1
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,57,2026-07-14T13:40:26.682000Z,1784036426682,85.07
session-1784036780900-38r373,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,58,2026-07-14T13:40:26.772000Z,1784036426772,85.07
